latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
-46.55813345277777,-67.43282169444446,34.8648,14.91833,306,2019,34.8648,-10998925.099
-46.55813345277777,-67.43282169444446,34.864,14.91861,306,2019,34.8640,-10998755.142
-46.55813345833333,-67.43282168888888,34.8628,14.91889,306,2019,34.8628,-10998585.563
-46.55813345833333,-67.43282168055556,34.8604,14.91916,306,2019,34.8604,-10998415.512
-46.55813345277777,-67.43282167222223,34.8587,14.91944,306,2019,34.8587,-10998244.264
-46.558133441666655,-67.4328216638889,34.8556,14.91972,306,2019,34.8556,-10998073.099
-46.558133424999994,-67.43282165555556,34.8528,14.92000,306,2019,34.8528,-10997901.614
-46.558133399999996,-67.43282164722223,34.852,14.92028,306,2019,34.8520,-10997730.052
-46.55813329444444,-67.43282175000003,34.8419,14.92055,306,2019,34.8419,-10997558.313
-46.558133266666665,-67.43282174722223,34.8408,14.92083,306,2019,34.8408,-10997386.532
-46.558133250000004,-67.43282174166667,34.8382,14.92111,306,2019,34.8382,-10997214.796
-46.55813322777777,-67.43282174166667,34.8342,14.92139,306,2019,34.8342,-10997043.453
-46.558133208333324,-67.43282173611112,34.8307,14.92166,306,2019,34.8307,-10996872.142
-46.55813316111111,-67.43282175833333,34.8233,14.92194,306,2019,34.8233,-10996700.799
-46.558133130555554,-67.43282176944444,34.8179,14.92222,306,2019,34.8179,-10996529.463
-46.558133105555555,-67.43282178055556,34.8133,14.92250,306,2019,34.8133,-10996358.259
-46.5581331,-67.43282174722223,34.81,14.92278,306,2019,34.8100,-10996187.119
-46.55813307222222,-67.43282174166667,34.8062,14.92305,306,2019,34.8062,-10996015.976
-46.55813304444443,-67.43282173888889,34.803,14.92333,306,2019,34.8030,-10995844.927
-46.55813301944443,-67.43282174166667,34.7984,14.92361,306,2019,34.7984,-10995674.001
-46.55813298888888,-67.4328217638889,34.7921,14.92389,306,2019,34.7921,-10995503.188
-46.55813294999999,-67.43282179444446,34.7855,14.92416,306,2019,34.7855,-10995332.280
-46.55813292222223,-67.43282181944447,34.7808,14.92444,306,2019,34.7808,-10995161.382
-46.55813291666666,-67.43282180277778,34.7785,14.92472,306,2019,34.7785,-10994990.571
-46.55813291666666,-67.43282180277778,34.776,14.92500,306,2019,34.7760,-10994819.777
-46.55813291944444,-67.4328218,34.772,14.92528,306,2019,34.7720,-10994648.980
-46.55813290555555,-67.43282183611113,34.7613,14.92555,306,2019,34.7613,-10994478.232
-46.55813291666666,-67.43282183611113,34.7575,14.92583,306,2019,34.7575,-10994307.564
-46.55813291944444,-67.43282184722223,34.7549,14.92611,306,2019,34.7549,-10994137.493
-46.55813289722223,-67.43282189722223,34.7502,14.92639,306,2019,34.7502,-10993967.225
-46.55813289444444,-67.43282191666667,34.7482,14.92666,306,2019,34.7482,-10993797.287
-46.5581328861111,-67.43282193055556,34.7451,14.92694,306,2019,34.7451,-10993627.778
-46.55813288888887,-67.43282193333334,34.7443,14.92722,306,2019,34.7443,-10993458.088
-46.55813288888887,-67.4328219527778,34.7425,14.92750,306,2019,34.7425,-10993287.690
-46.5581328861111,-67.43282196944446,34.7414,14.92777,306,2019,34.7414,-10993116.211
-46.5581328861111,-67.43282198333334,34.7399,14.92805,306,2019,34.7399,-10992944.173
-46.55813287222222,-67.432822,34.7424,14.92833,306,2019,34.7424,-10992772.167
-46.55813288055555,-67.4328220138889,34.7406,14.92861,306,2019,34.7406,-10992600.452
-46.55813288333332,-67.43282202777779,34.7402,14.92889,306,2019,34.7402,-10992428.903
-46.55813290555555,-67.43282203333334,34.7355,14.92916,306,2019,34.7355,-10992257.448
-46.55813291944444,-67.43282203333334,34.7319,14.92944,306,2019,34.7319,-10992086.117
-46.55813293333333,-67.43282202222224,34.7306,14.92972,306,2019,34.7306,-10991914.972
-46.55813293888889,-67.43282201111111,34.7293,14.93000,306,2019,34.7293,-10991743.881
-46.55813294999999,-67.43282199722223,34.7295,14.93028,306,2019,34.7295,-10991572.782
-46.55813296944444,-67.43282198333334,34.7301,14.93055,306,2019,34.7301,-10991401.781
-46.55813294999999,-67.43282201944447,34.7268,14.93083,306,2019,34.7268,-10991230.875
-46.55813293888889,-67.43282203611112,34.7271,14.93111,306,2019,34.7271,-10991059.962
-46.55813293055555,-67.43282206944446,34.7253,14.93139,306,2019,34.7253,-10990889.067
-46.55813288888887,-67.43282212777778,34.7237,14.93166,306,2019,34.7237,-10990718.194
-46.55813290277778,-67.43282212500002,34.7267,14.93194,306,2019,34.7267,-10990547.480
-46.55813290555555,-67.43282212222225,34.7322,14.93222,306,2019,34.7322,-10990376.736
-46.55813289722223,-67.43282211388889,34.7374,14.93250,306,2019,34.7374,-10990205.897
-46.55813291666666,-67.43282203888889,34.7497,14.93278,306,2019,34.7497,-10990035.067
-46.55813299444444,-67.43282201111111,34.749,14.93305,306,2019,34.7490,-10989864.579
-46.55813297499999,-67.43282201111111,34.7533,14.93333,306,2019,34.7533,-10989693.991
-46.55813300833333,-67.4328219527778,34.7562,14.93361,306,2019,34.7562,-10989523.246
-46.55813299999999,-67.43282194166667,34.7584,14.93389,306,2019,34.7584,-10989352.542
-46.55813302222222,-67.43282195,34.7526,14.93416,306,2019,34.7526,-10989181.990
-46.55813308055554,-67.43282190555556,34.7598,14.93444,306,2019,34.7598,-10989011.558
-46.5581330861111,-67.43282190000001,34.771,14.93472,306,2019,34.7710,-10988841.173
-46.55813306388889,-67.43282188055557,34.7853,14.93500,306,2019,34.7853,-10988671.159
-46.55813304166666,-67.43282186666667,34.7948,14.93528,306,2019,34.7948,-10988500.603
-46.55813300833333,-67.43282188055557,34.8011,14.93555,306,2019,34.8011,-10988329.757
-46.558132986111104,-67.43282188055557,34.8045,14.93583,306,2019,34.8045,-10988158.912
-46.55813297777777,-67.43282186666667,34.8108,14.93611,306,2019,34.8108,-10987988.040
-46.55813297499999,-67.43282185000001,34.8167,14.93639,306,2019,34.8167,-10987817.682
-46.55813297777777,-67.43282183611113,34.8203,14.93666,306,2019,34.8203,-10987647.865
-46.55813298888888,-67.43282181944447,34.8232,14.93694,306,2019,34.8232,-10987477.526
-46.55813299166666,-67.43282180555556,34.826,14.93722,306,2019,34.8260,-10987305.952
-46.558133005555554,-67.43282178888889,34.824,14.93750,306,2019,34.8240,-10987133.937
-46.558133025,-67.43282176111113,34.8215,14.93778,306,2019,34.8215,-10986961.806
-46.55813303333333,-67.43282171111112,34.826,14.93805,306,2019,34.8260,-10986789.734
-46.55813303055556,-67.43282170000002,34.8244,14.93833,306,2019,34.8244,-10986617.844
-46.55813303333333,-67.43282168333334,34.8252,14.93861,306,2019,34.8252,-10986446.194
-46.55813300277777,-67.43282172222224,34.8254,14.93889,306,2019,34.8254,-10986274.794
-46.55813299166666,-67.43282172222224,34.8301,14.93916,306,2019,34.8301,-10986103.311
-46.55813299444444,-67.43282171666667,34.8324,14.93944,306,2019,34.8324,-10985931.765
-46.55813301944443,-67.43282172500003,34.8322,14.93972,306,2019,34.8322,-10985760.275
-46.55813304999999,-67.43282173055556,34.8331,14.94000,306,2019,34.8331,-10985588.860
-46.55813305833334,-67.43282173055556,34.8335,14.94028,306,2019,34.8335,-10985417.452
-46.55813303333333,-67.43282172222224,34.8355,14.94055,306,2019,34.8355,-10985246.015
-46.5581330111111,-67.4328217138889,34.8376,14.94083,306,2019,34.8376,-10985074.690
-46.55813306111111,-67.43282171944445,34.8341,14.94111,306,2019,34.8341,-10984903.394
-46.55813313333333,-67.43282173333334,34.8307,14.94139,306,2019,34.8307,-10984732.083
-46.558133147222215,-67.43282173333334,34.834,14.94166,306,2019,34.8340,-10984560.753
-46.558133208333324,-67.43282169166666,34.8369,14.94194,306,2019,34.8369,-10984389.378
-46.558133250000004,-67.43282165833335,34.8337,14.94222,306,2019,34.8337,-10984218.032
-46.558133252777765,-67.4328217027778,34.8288,14.94250,306,2019,34.8288,-10984046.666
-46.55813329444444,-67.43282170555555,34.8237,14.94278,306,2019,34.8237,-10983875.502
-46.558133372222215,-67.43282168888888,34.8198,14.94305,306,2019,34.8198,-10983704.352
-46.55813336111112,-67.43282171944445,34.8205,14.94333,306,2019,34.8205,-10983533.726
-46.55813334722221,-67.43282173333334,34.8236,14.94361,306,2019,34.8236,-10983362.700
-46.558133319444444,-67.4328217638889,34.8265,14.94389,306,2019,34.8265,-10983191.261
-46.558133283333326,-67.4328218,34.8289,14.94416,306,2019,34.8289,-10983019.844
-46.55813325555555,-67.43282181944447,34.8308,14.94444,306,2019,34.8308,-10982849.030
-46.558133244444434,-67.43282181666667,34.8307,14.94472,306,2019,34.8307,-10982677.453
-46.55813322777777,-67.43282181111111,34.8297,14.94500,306,2019,34.8297,-10982506.020
-46.55813321944443,-67.43282179166668,34.831,14.94528,306,2019,34.8310,-10982334.660
-46.558133208333324,-67.43282178611112,34.8322,14.94555,306,2019,34.8322,-10982162.375
-46.558133174999995,-67.43282181111111,34.8301,14.94583,306,2019,34.8301,-10981989.683
-46.55813316666667,-67.43282180555556,34.8284,14.94611,306,2019,34.8284,-10981816.905
-46.55813314999999,-67.4328218,34.825,14.94639,306,2019,34.8250,-10981644.211
-46.558133174999995,-67.43282179722223,34.8174,14.94666,306,2019,34.8174,-10981471.773
-46.558133180555544,-67.4328217638889,34.8116,14.94694,306,2019,34.8116,-10981299.546
-46.55813316388889,-67.43282172777779,34.8094,14.94722,306,2019,34.8094,-10981127.430
-46.55813317222222,-67.43282170000002,34.8058,14.94750,306,2019,34.8058,-10980955.243
-46.558133138888884,-67.43282166944445,34.8085,14.94778,306,2019,34.8085,-10980783.010
-46.5581331,-67.43282164166668,34.8101,14.94805,306,2019,34.8101,-10980610.813
-46.55813307499999,-67.43282162500002,34.8094,14.94833,306,2019,34.8094,-10980438.692
-46.55813303055556,-67.43282160277778,34.8088,14.94861,306,2019,34.8088,-10980266.588
-46.55813300277777,-67.43282158333334,34.8066,14.94889,306,2019,34.8066,-10980094.436
-46.55813297777777,-67.43282156666669,34.8041,14.94916,306,2019,34.8041,-10979922.244
-46.55813294999999,-67.43282155277777,34.8035,14.94944,306,2019,34.8035,-10979750.004
-46.55813291944444,-67.43282154166667,34.8021,14.94972,306,2019,34.8021,-10979577.682
-46.558132913888876,-67.43282153611112,34.8027,14.95000,306,2019,34.8027,-10979405.373
-46.5581329111111,-67.43282150833333,34.8038,14.95028,306,2019,34.8038,-10979232.984
-46.5581328861111,-67.43282147222223,34.8068,14.95055,306,2019,34.8068,-10979060.446
-46.55813286666666,-67.43282148888889,34.8082,14.95083,306,2019,34.8082,-10978887.993
-46.55813283333333,-67.43282147500001,34.8134,14.95111,306,2019,34.8134,-10978715.631
-46.55813278888888,-67.43282149444447,34.8175,14.95139,306,2019,34.8175,-10978543.657
-46.55813278333332,-67.43282150555557,34.8202,14.95166,306,2019,34.8202,-10978372.550
-46.5581327861111,-67.43282149166669,34.8224,14.95194,306,2019,34.8224,-10978201.234
-46.55813280833333,-67.43282146111113,34.8235,14.95222,306,2019,34.8235,-10978028.871
-46.55813278888888,-67.43282141944445,34.8236,14.95250,306,2019,34.8236,-10977856.510
-46.55813281666666,-67.4328213888889,34.8218,14.95277,306,2019,34.8218,-10977683.692
-46.55813284166666,-67.43282135555556,34.8178,14.95305,306,2019,34.8178,-10977510.939
-46.55813284444444,-67.432821325,34.8172,14.95333,306,2019,34.8172,-10977337.925
-46.55813284999999,-67.43282130277778,34.8153,14.95361,306,2019,34.8153,-10977165.081
-46.55813288055555,-67.43282128611112,34.8119,14.95389,306,2019,34.8119,-10976991.971
-46.55813290277778,-67.43282126944445,34.8076,14.95416,306,2019,34.8076,-10976818.633
-46.55813290277778,-67.43282125277779,34.8048,14.95444,306,2019,34.8048,-10976645.168
-46.55813289722223,-67.43282123888889,34.8034,14.95472,306,2019,34.8034,-10976471.904
-46.55813290277778,-67.43282121111113,34.8016,14.95500,306,2019,34.8016,-10976298.803
-46.55813288055555,-67.43282123333334,34.7987,14.95527,306,2019,34.7987,-10976125.828
-46.55813284999999,-67.4328212611111,34.7959,14.95555,306,2019,34.7959,-10975952.895
-46.55813283055555,-67.43282128333334,34.7934,14.95583,306,2019,34.7934,-10975779.994
-46.55813283888889,-67.43282128611112,34.793,14.95611,306,2019,34.7930,-10975607.103
-46.55813285833333,-67.43282127777778,34.7927,14.95639,306,2019,34.7927,-10975434.125
-46.55813287222222,-67.4328212611111,34.7925,14.95666,306,2019,34.7925,-10975261.176
-46.55813288055555,-67.43282124722222,34.7949,14.95694,306,2019,34.7949,-10975088.262
-46.55813292777778,-67.43282124444445,34.7957,14.95722,306,2019,34.7957,-10974915.329
-46.5581330111111,-67.43282125,34.7944,14.95750,306,2019,34.7944,-10974742.397
-46.55813302777778,-67.43282125,34.7971,14.95778,306,2019,34.7971,-10974569.490
-46.55813303888888,-67.43282125,34.7999,14.95805,306,2019,34.7999,-10974396.561
-46.55813303333333,-67.43282124166667,34.8044,14.95833,306,2019,34.8044,-10974223.652
-46.55813300833333,-67.432821225,34.8063,14.95861,306,2019,34.8063,-10974050.720
-46.55813300833333,-67.432821225,34.8087,14.95889,306,2019,34.8087,-10973877.824
-46.558133005555554,-67.43282122777778,34.8125,14.95916,306,2019,34.8125,-10973704.879
-46.55813298333332,-67.43282122222223,34.8173,14.95944,306,2019,34.8173,-10973531.898
-46.55813297499999,-67.43282121666667,34.8181,14.95972,306,2019,34.8181,-10973358.835
-46.55813296666666,-67.43282121388891,34.8172,14.96000,306,2019,34.8172,-10973186.066
-46.55813296666666,-67.43282121111113,34.8132,14.96028,306,2019,34.8132,-10973013.908
-46.55813296666666,-67.43282120833335,34.8103,14.96055,306,2019,34.8103,-10972841.189
-46.55813296944444,-67.43282120277779,34.8054,14.96083,306,2019,34.8054,-10972668.556
-46.55813297499999,-67.43282120277779,34.8022,14.96111,306,2019,34.8022,-10972495.406
-46.55813297222221,-67.43282121111113,34.8012,14.96139,306,2019,34.8012,-10972322.322
-46.55813295555554,-67.43282121666667,34.804,14.96166,306,2019,34.8040,-10972148.769
-46.55813296666666,-67.43282121666667,34.7998,14.96194,306,2019,34.7998,-10971975.455
-46.558132961111106,-67.43282120833335,34.7996,14.96222,306,2019,34.7996,-10971801.693
-46.55813295555554,-67.43282119722224,34.7982,14.96250,306,2019,34.7982,-10971628.090
-46.55813292777778,-67.43282118055556,34.7991,14.96277,306,2019,34.7991,-10971454.131
-46.55813290555555,-67.43282116666668,34.8005,14.96305,306,2019,34.8005,-10971279.861
-46.55813290277778,-67.43282115000001,34.8006,14.96333,306,2019,34.8006,-10971105.411
-46.55813291666666,-67.43282113333335,34.7991,14.96361,306,2019,34.7991,-10970930.987
-46.55813292222223,-67.43282111944445,34.7993,14.96389,306,2019,34.7993,-10970756.669
-46.5581329111111,-67.43282110833334,34.804,14.96416,306,2019,34.8040,-10970582.466
-46.55813292222223,-67.4328211027778,34.8065,14.96444,306,2019,34.8065,-10970408.375
-46.55813295277777,-67.43282109444446,34.8058,14.96472,306,2019,34.8058,-10970234.339
-46.55813295277777,-67.43282109444446,34.8088,14.96500,306,2019,34.8088,-10970060.239
-46.558132961111106,-67.43282110000001,34.8146,14.96528,306,2019,34.8146,-10969886.217
-46.55813296944444,-67.43282110000001,34.8196,14.96555,306,2019,34.8196,-10969712.204
-46.55813298055555,-67.4328211027778,34.8255,14.96583,306,2019,34.8255,-10969538.195
-46.55813300277777,-67.43282108611112,34.8311,14.96611,306,2019,34.8311,-10969364.236
-46.55813302222222,-67.43282105277778,34.837,14.96639,306,2019,34.8370,-10969190.296
-46.55813302222222,-67.43282105555556,34.8447,14.96666,306,2019,34.8447,-10969016.335
-46.55813306666666,-67.43282096944445,34.8552,14.96694,306,2019,34.8552,-10968842.397
-46.55813342222222,-67.43282117777778,34.9039,14.96722,306,2019,34.9039,-10968668.394
-46.55813366388889,-67.43282136666667,34.9407,14.96750,306,2019,34.9407,-10968494.400
-46.55813385833333,-67.43282147500001,34.9721,14.96778,306,2019,34.9721,-10968320.501
-46.55813401388889,-67.43282154722223,34.9977,14.96805,306,2019,34.9977,-10968146.586
-46.558134141666656,-67.43282159166667,35.0186,14.96833,306,2019,35.0186,-10967972.651
-46.55813425555555,-67.43282162500002,35.0371,14.96861,306,2019,35.0371,-10967798.879
-46.55813435277778,-67.43282166111112,35.052,14.96889,306,2019,35.0520,-10967625.990
-46.55813435555555,-67.43282165000001,35.0558,14.96916,306,2019,35.0558,-10967453.241
-46.55813434444445,-67.43282162500002,35.0585,14.96944,306,2019,35.0585,-10967279.549
-46.558134349999996,-67.4328216166667,35.0638,14.96972,306,2019,35.0638,-10967106.227
-46.55813434722223,-67.4328216138889,35.0686,14.97000,306,2019,35.0686,-10966933.057
-46.55813433888887,-67.43282161111112,35.071,14.97028,306,2019,35.0710,-10966758.887
-46.5581343361111,-67.4328216138889,35.0761,14.97055,306,2019,35.0761,-10966584.430
-46.558134325,-67.43282161944448,35.0786,14.97083,306,2019,35.0786,-10966409.604
-46.55813431111111,-67.4328216277778,35.0795,14.97111,306,2019,35.0795,-10966234.586
-46.55813430555555,-67.43282165833335,35.0809,14.97139,306,2019,35.0809,-10966059.613
-46.55813429444444,-67.43282169166666,35.0812,14.97166,306,2019,35.0812,-10965884.722
-46.55813438888889,-67.43282173611112,35.0907,14.97194,306,2019,35.0907,-10965709.875
-46.55813438611111,-67.43282175555558,35.0923,14.97222,306,2019,35.0923,-10965535.223
-46.55813438888889,-67.43282175000003,35.0941,14.97250,306,2019,35.0941,-10965360.565
-46.558134394444444,-67.43282175555558,35.094,14.97278,306,2019,35.0940,-10965185.930
-46.55813439722221,-67.43282176111113,35.093,14.97305,306,2019,35.0930,-10965011.497
-46.558134394444444,-67.43282176111113,35.0937,14.97333,306,2019,35.0937,-10964837.207
-46.55813438055555,-67.43282175833333,35.0955,14.97361,306,2019,35.0955,-10964662.855
-46.55813436666666,-67.43282175833333,35.0971,14.97389,306,2019,35.0971,-10964488.453
-46.55813435277778,-67.43282176111113,35.0982,14.97416,306,2019,35.0982,-10964314.101
-46.55813434444445,-67.43282176111113,35.0985,14.97444,306,2019,35.0985,-10964139.815
-46.55813432777777,-67.43282176111113,35.099,14.97472,306,2019,35.0990,-10963965.572
-46.55813431111111,-67.43282175833333,35.1006,14.97500,306,2019,35.1006,-10963791.222
-46.55813429444444,-67.43282175277781,35.0996,14.97528,306,2019,35.0996,-10963616.966
-46.55813427777777,-67.43282174722223,35.0985,14.97555,306,2019,35.0985,-10963442.746
-46.558134266666656,-67.43282174444445,35.0958,14.97583,306,2019,35.0958,-10963268.460
-46.558134249999995,-67.43282174166667,35.093,14.97611,306,2019,35.0930,-10963094.326
-46.55813423611111,-67.43282173888889,35.0899,14.97639,306,2019,35.0899,-10962920.348
-46.55813421944444,-67.43282173888889,35.0872,14.97666,306,2019,35.0872,-10962746.309
-46.55813419999999,-67.43282173333334,35.0848,14.97694,306,2019,35.0848,-10962572.231
-46.55813417777776,-67.43282172777779,35.0815,14.97722,306,2019,35.0815,-10962398.244
-46.558134161111106,-67.43282172222224,35.0781,14.97750,306,2019,35.0781,-10962224.861
-46.55813415555555,-67.4328217138889,35.0725,14.97778,306,2019,35.0725,-10962051.177
-46.55813414722222,-67.43282170555555,35.0678,14.97805,306,2019,35.0678,-10961877.574
-46.5581341361111,-67.43282170000002,35.0638,14.97833,306,2019,35.0638,-10961703.529
-46.558134113888876,-67.43282169444446,35.0605,14.97861,306,2019,35.0605,-10961529.766
-46.55813409444443,-67.43282168888888,35.0585,14.97889,306,2019,35.0585,-10961356.458
-46.55813407499999,-67.43282168888888,35.0574,14.97916,306,2019,35.0574,-10961182.572
-46.55813405833333,-67.43282168888888,35.0558,14.97944,306,2019,35.0558,-10961007.498
